date,Price,adj_close,close,high,low,open,volume,elapsed_time,price_change,price_trend,volume_change,high_low_spread
13-10-2023,1958,177.74392700195312,178.85000610351562,181.92999267578125,178.13999938964844,181.4199981689453,51427100,68136,-1.029273721,0,-9.368539963,2.127536375389168
16-10-2023,1959,177.61471557617188,178.72000122070312,179.0800018310547,176.50999450683594,176.75,52517000,68208,-0.072689337,0,2.1193106358320835,1.4560123529544486
17-10-2023,1960,176.05441284179688,177.14999389648438,178.4199981689453,174.8000030517578,176.64999389648438,57549400,68232,-0.878473206,0,9.582420930365409,2.0709353855764117
18-10-2023,1961,174.7525177001953,175.83999633789062,177.5800018310547,175.11000061035156,175.5800018310547,54764400,68256,-0.739484958,0,-4.839320653,1.410542637253073
19-10-2023,1962,174.37489318847656,175.4600067138672,177.83999633789062,175.19000244140625,176.0399932861328,59302900,68280,-0.216099654,0,8.287318039,1.5126399106996344
20-10-2023,1963,171.8108367919922,172.8800048828125,175.4199981689453,172.63999938964844,175.30999755859375,64189300,68304,-1.470421596,0,8.239731952400309,1.6102866016712722
23-10-2023,1964,171.93008422851562,173,174.00999450683594,169.92999267578125,170.91000366210938,55980100,68376,0.069409483,1,-12.7890474,2.400989823402833
24-10-2023,1965,172.36737060546875,173.44000244140625,173.6699981689453,171.4499969482422,173.0500030517578,43816600,68400,0.2543366713330997,1,-21.72825701,1.2948388802674082
25-10-2023,1966,170.04183959960938,171.10000610351562,173.05999755859375,170.64999389648438,171.8800048828125,57157000,68424,-1.349167611,0,30.445995353359233,1.4122494862620822
26-10-2023,1967,165.85787963867188,166.88999938964844,171.3800048828125,165.6699981689453,170.3699951171875,70625300,68448,-2.460553222,0,23.563692985985973,3.446614822826456
27-10-2023,1968,167.1796417236328,168.22000122070312,168.9600067138672,166.8300018310547,166.91000366210938,58499100,68472,0.7969332110484562,1,-17.16976777,1.276751698995671
30-10-2023,1969,169.23684692382812,170.2899932861328,171.1699981689453,168.8699951171875,169.02000427246094,51131000,68544,1.2305267212035398,1,-12.59523651,1.3619962801335568
31-10-2023,1970,169.71388244628906,170.77000427246094,170.89999389648438,167.89999389648438,169.35000610351562,44846000,68568,0.28187856318813154,1,-12.29195596,1.7867779089078433
