date,Price,adj_close,close,high,low,open,volume,elapsed_time,price_change,price_trend,volume_change,high_low_spread
2016-04-08,66,24.743804931640625,27.165000915527344,27.4424991607666,27.042499542236328,27.227500915527344,94326800,2280.0,0.11056084906009289,1,-25.848141148799286,1.4791517992097367
2016-04-11,67,24.825777053833008,27.2549991607666,27.65250015258789,27.207500457763672,27.24250030517578,117630000,2352.0,0.33130219843950925,1,24.70474986960227,1.6355772758876785
2016-04-12,68,25.149139404296875,27.61000061035156,27.625,27.165000915527344,27.334999084472656,108929200,2376.0,1.302518659020846,1,-7.396752529116723,1.6933519932617551
2016-04-13,69,25.513486862182617,28.010000228881836,28.084999084472656,27.700000762939453,27.700000762939453,133029200,2400.0,1.448749039072128,1,22.12446249490494,1.389885599022446
2016-04-14,70,25.527145385742188,28.024999618530273,28.09749984741211,27.832500457763672,27.905000686645508,101895600,2424.0,0.05355012326266895,1,-23.40358357413259,0.9521221064940928
2016-04-15,71,25.01478385925293,27.462499618530273,28.075000762939453,27.4325008392334,28.02750015258789,187756000,2448.0,-2.0071365126016705,0,84.26310851498985,2.342112108084453
2016-04-18,72,24.47509765625,26.8700008392334,27.237499237060547,26.73500061035156,27.22249984741211,243286000,2520.0,-2.1574830679181423,0,29.575619420950595,1.879553451419877
2016-04-19,73,24.34529685974121,26.727500915527344,27.0,26.5575008392334,26.969999313354492,129539600,2544.0,-0.5303309239126919,0,-46.75419054117377,1.666192777118913
2016-04-20,74,24.39539337158203,26.782499313354492,27.022499084472656,26.51499938964844,26.65999984741211,122444000,2568.0,0.20577456156851692,1,-5.477552810105946,1.9140098303088968
2016-04-21,75,24.13123893737793,26.49250030517578,26.732500076293945,26.3799991607666,26.732500076293945,126210000,2592.0,-1.0827929267755443,0,3.075691744797626,1.3362430884819638
2016-04-22,76,24.065200805664062,26.420000076293945,26.6200008392334,26.155000686645508,26.252500534057617,134732400,2616.0,-0.2736632180680654,0,6.752555265034466,1.7778632780740673
2016-04-25,77,23.92857551574707,26.270000457763672,26.412500381469727,26.127500534057617,26.25,112126400,2688.0,-0.5677502577483562,0,-16.778443789318676,1.0908041013743641
2016-04-26,78,23.762338638305664,26.087499618530273,26.325000762939453,25.977500915527344,25.977500915527344,224064800,2712.0,-0.6947119758403453,0,99.83233208236419,1.337695448619543
2016-04-27,79,22.275344848632812,24.454999923706055,24.677499771118164,23.920000076293945,24.0,458408400,2736.0,-6.257785217808431,0,104.58742292408267,3.166804734147736
2016-04-28,80,21.59446907043457,23.707500457763672,24.469999313354492,23.5625,24.40250015258789,328970800,2760.0,-3.056632460741804,0,-28.23630631550381,3.8514559717962533
2016-04-29,81,21.34625244140625,23.434999465942383,23.68000030517578,23.127500534057617,23.497499465942383,274126000,2784.0,-1.1494294487382373,0,-16.67163164633457,2.3889298815691364
2016-05-02,82,21.323486328125,23.40999984741211,23.520000457763672,23.100000381469727,23.49250030517578,192640400,2856.0,-0.10667642031144675,0,-29.725600636203787,1.8181821184334672
2016-05-03,83,21.67416763305664,23.795000076293945,23.934999465942383,23.420000076293945,23.549999237060547,227325200,2880.0,1.644597314785523,1,18.004946003019096,2.198972621565989
2016-05-04,84,21.448719024658203,23.54750061035156,23.975000381469727,23.454999923706055,23.799999237060547,164102000,2904.0,-1.0401322342879937,0,-27.811786814660234,2.2170132571098646
2016-05-05,85,21.361665725708008,23.309999465942383,23.517499923706055,23.170000076293945,23.5,143562000,2928.0,-1.0086044728873311,0,-12.516605525831492,1.499783540215215
2016-05-06,86,21.242530822753903,23.18000030517578,23.362499237060547,22.962499618530273,23.342500686645508,174799600,2952.0,-0.557696970163124,0,21.75896128501971,1.741968971912282
2016-05-09,87,21.258569717407227,23.197500228881836,23.4424991607666,23.147499084472656,23.25,131745600,3024.0,0.07549578721164352,1,-24.63049114528866,1.2744360642045836
2016-05-10,88,21.40290069580078,23.354999542236328,23.392499923706055,23.02750015258789,23.332500457763672,134747200,3048.0,0.6789495066300333,1,2.278330357901903,1.5850603352493928
2016-05-11,89,21.19442367553711,23.127500534057617,23.392499923706055,23.114999771118164,23.3700008392334,114876400,3072.0,-0.9740912551391423,0,-14.74672572046024,1.2005198154257513
2016-05-12,90,20.6972713470459,22.584999084472656,23.19499969482422,22.36750030517578,23.18000030517578,305258800,3096.0,-2.345698571214261,0,165.72803465289653,3.69956132047959
2016-05-13,91,20.738502502441406,22.6299991607666,22.917499542236328,22.5,22.5,177571200,3120.0,0.19924763390795075,1,-41.82929370095145,1.8555535210503473
2016-05-16,92,21.508291244506836,23.469999313354492,23.59749984741211,22.912500381469727,23.09749984741211,245039200,3192.0,3.7118876877564766,1,37.99490007388586,2.989632098364829
2016-05-17,93,21.41893768310547,23.372499465942383,23.674999237060547,23.252500534057617,23.637500762939453,187667600,3216.0,-0.41542330747590395,0,-23.413233474480823,1.8170033041569082
2016-05-18,94,21.664085388183594,23.63999938964844,23.802499771118164,23.47249984741211,23.540000915527344,168249600,3240.0,1.1445071336758428,1,-10.347017812344806,1.405900205991216
2016-05-19,95,21.58160972595215,23.549999237060547,23.65999984741211,23.392499923706055,23.65999984741211,121768400,3264.0,-0.3807113151927721,0,-27.626336110160143,1.143528586420852
2016-05-20,96,21.81529426574707,23.80500030517578,23.857500076293945,23.6299991607666,23.65999984741211,128104000,3288.0,1.0828071183711208,1,5.2029919092309695,0.9627631130223163
2016-05-23,97,22.09250831604004,24.107500076293945,24.29750061035156,23.917499542236328,23.967500686645508,152074400,3360.0,1.27074046309672,1,18.711671766689577,1.5887993117515498
2016-05-24,98,22.42929458618164,24.475000381469727,24.522499084472656,24.209999084472656,24.30500030517578,140560800,3384.0,1.5244231214880832,1,-7.571031021657815,1.2907889790067164
2016-05-25,99,22.823352813720703,24.905000686645508,24.934999465942383,24.52750015258789,24.667499542236328,152675200,3408.0,1.7568960101072673,1,8.618619131365213,1.6613976590333324
2016-05-26,100,23.004348754882812,25.102500915527344,25.1825008392334,24.65999984741211,24.920000076293945,225324800,3432.0,0.7930143482699714,1,47.584414495608975,2.1188199312828537
2016-05-27,101,22.99060440063477,25.087499618530273,25.11750030517578,24.8125,24.86000061035156,145364800,3456.0,-0.05976016910645976,0,-35.48655096997756,1.229220373504408
2016-05-31,102,22.87834358215332,24.96500015258789,25.100000381469727,24.704999923706055,24.899999618530273,169228800,3552.0,-0.4882888602094959,0,16.416629060130106,1.5988684840457874
2016-06-01,103,22.55759048461914,24.614999771118164,24.885000228881836,24.582500457763672,24.7549991607666,116693200,3576.0,-1.4019642672962074,0,-31.044124877089473,1.2305492341509476
2016-06-02,104,22.38805770874023,24.43000030517578,24.459999084472656,24.157499313354492,24.399999618530273,160766400,3600.0,-0.7515720806930526,0,37.768438949313236,1.2521981981427166
2016-06-03,105,22.43387031555176,24.479999542236328,24.5674991607666,24.362499237060547,24.447500228881836,114019600,3624.0,0.20466326826018566,1,-29.07746892385473,0.8414568707064594
2016-06-06,106,22.596538543701172,24.657499313354492,25.47249984741211,24.387500762939453,24.497499465942383,93170000,3696.0,0.7250807779302315,1,-18.285978901873012,4.448996619290644
2016-06-07,107,22.68818092346191,24.75749969482422,24.967500686645508,24.739999771118164,24.8125,89638000,3720.0,0.4055576771954561,1,-3.7909198239776787,0.9195671690867663
2016-06-08,108,22.667564392089844,24.73500061035156,24.88999938964844,24.670000076293945,24.7549991607666,83392400,3744.0,-0.09087785418558925,0,-6.96758071353667,0.8917685961659112
2016-06-09,109,22.83022689819336,24.912500381469727,24.997499465942383,24.614999771118164,24.625,106405600,3768.0,0.7176056872377101,1,27.596279756908302,1.5539293048177156
2016-06-10,110,22.642362594604492,24.707500457763672,24.837499618530273,24.6200008392334,24.63249969482422,126851600,3792.0,-0.8228797614330818,0,19.21515408963439,0.8834231189394522
2016-06-13,111,22.300996780395508,24.334999084472656,24.780000686645508,24.274999618530273,24.67250061035156,152082000,3864.0,-1.5076449110171586,0,19.88969788319579,2.0803339899117557
2016-06-14,112,22.3284854888916,24.364999771118164,24.6200008392334,24.1875,24.329999923706055,127727600,3888.0,0.12328205372587053,1,-16.01399245144067,1.7881171647892442
2016-06-15,113,22.255172729492188,24.28499984741211,24.602500915527344,24.25749969482422,24.454999923706055,117780800,3912.0,-0.3283395216809537,0,-7.787510295347289,1.4222455943253596
2016-06-16,114,22.349109649658203,24.387500762939453,24.4375,24.017499923706055,24.112499237060547,125307200,3936.0,0.42207500997066827,1,6.390175648322982,1.7487252113172345
2016-06-17,115,21.84049415588379,23.832500457763672,24.162500381469727,23.825000762939453,24.155000686645508,244032800,3960.0,-2.275757202719142,0,94.74762822886473,1.4165775770100493
2016-06-20,116,21.78779983520508,23.774999618530273,24.142499923706055,23.75749969482422,24.0,137647600,4032.0,-0.24127069392194667,0,-43.59463154133378,1.6205418660521405
2016-06-21,117,21.973377227783203,23.977500915527344,24.087499618530273,23.670000076293945,23.73500061035156,142185600,4056.0,0.8517404847369292,1,3.2968246449629257,1.763834139799871
2016-06-22,118,21.890899658203125,23.887500762939453,24.22249984741211,23.837499618530273,24.0625,116876400,4080.0,-0.3753525144466141,0,-17.80011477955573,1.6151032408724313
2016-06-23,119,22.016904830932617,24.024999618530273,24.072500228881836,23.8125,23.98500061035156,128960800,4104.0,0.5756100521162377,1,10.339469730416063,1.0918644782439304
2016-06-24,120,21.398317337036133,23.350000381469727,23.665000915527344,23.162500381469727,23.227500915527344,301245600,4128.0,-2.809570230086189,0,133.59470474748915,2.16945720790845
2016-06-27,121,21.086742401123047,23.010000228881836,23.262500762939453,22.875,23.25,181958400,4200.0,-1.45610341341883,0,-39.597989149053134,1.6939924062926912
2016-06-28,122,21.441850662231445,23.397499084472656,23.415000915527344,23.03499984741211,23.225000381469727,161779600,4224.0,1.6840454225829804,1,-11.089787555836939,1.6496682033098689
2016-06-29,123,21.627422332763672,23.600000381469727,23.637500762939453,23.407499313354492,23.49250030517578,146124000,4248.0,0.8654826580651864,1,-9.677116274239772,0.9825972715237465
2016-06-30,124,21.90235137939453,23.899999618530273,23.9424991607666,23.575000762939453,23.61000061035156,143345600,4272.0,1.2711831873363,1,-1.9013988119679137,1.5588478724669481
2016-07-01,125,21.968793869018555,23.97249984741211,24.11750030517578,23.832500457763672,23.872499465942383,104106000,4296.0,0.30334824284108386,1,-27.374122400687572,1.195845345381155
2016-07-05,126,21.762603759765625,23.747499465942383,23.850000381469727,23.614999771118164,23.84749984741211,110820800,4392.0,-0.9385770482923439,0,6.449964459301105,0.9951328080848645
2016-07-06,127,21.886316299438477,23.88249969482422,23.915000915527344,23.592500686645508,23.649999618530273,123796400,4416.0,0.5684818693245886,1,11.708632314511359,1.366960769293891
2016-07-07,128,21.980247497558594,23.98500061035156,24.125,23.905000686645508,23.924999237060547,100558400,4440.0,0.4291883883057457,1,-18.771143587374105,0.9203066598420743
2016-07-08,129,22.149782180786133,24.170000076293945,24.22249984741211,24.012500762939453,24.122499465942383,115648400,4464.0,0.7713131592022693,1,15.006205349329349,0.8745406675708087
2016-07-11,130,22.218517303466797,24.2450008392334,24.412500381469727,24.1825008392334,24.1875,95179600,4536.0,0.31030518288253095,1,-17.69916401783337,0.9510990768298854
2016-07-12,131,22.319324493408203,24.354999542236328,24.424999237060547,24.280000686645508,24.292499542236328,96670000,4560.0,0.4536964289352685,1,1.5658817645798129,0.5971933538485903
2016-07-13,132,22.193313598632812,24.217500686645508,24.417499542236328,24.209999084472656,24.352500915527344,103568800,4584.0,-0.5645611093211933,0,7.136443570911344,0.8570857728646282
2016-07-14,133,22.63319206237793,24.697500228881836,24.747499465942383,24.329999923706055,24.34749984741211,155676000,4608.0,1.9820358361794854,1,50.311676875661405,1.715986615476868
2016-07-15,134,22.63090133666992,24.69499969482422,24.825000762939453,24.625,24.729999542236328,120548000,4632.0,-0.010124644334219557,0,-22.56481410108173,0.8121858393480331
2016-07-18,135,22.87146759033203,24.957500457763672,25.032499313354492,24.649999618530273,24.674999237060547,145975600,4704.0,1.0629713147737752,1,21.09334041211799,1.551722923909014
2016-07-19,136,22.880624771118164,24.967500686645508,25.0,24.834999084472656,24.88999938964844,95119600,4728.0,0.04006903214830437,1,-34.83869907025557,0.6643886515401793
2016-07-20,137,22.90124893188477,24.989999771118164,25.114999771118164,24.934999465942383,25.0,105104000,4752.0,0.09011348294341026,1,10.496679969217704,0.721878119234114
2016-07-21,138,22.77981948852539,24.857500076293945,25.25,24.782499313354492,24.957500457763672,130808000,4776.0,-0.5302108684985041,0,24.455777135028157,1.8864146054614708
2016-07-22,139,22.603412628173828,24.665000915527344,24.825000762939453,24.57749938964844,24.815000534057617,113254800,4800.0,-0.7744107821614166,0,-13.419056938413554,1.0070242271890963
2016-07-25,140,22.300996780395508,24.334999084472656,24.709999084472656,24.229999542236328,24.5625,161531600,4872.0,-1.3379356124286312,0,42.62671427612781,1.9810134185088233
2016-07-26,141,22.147489547729492,24.167499542236328,24.49250030517578,24.104999542236328,24.204999923706055,224959200,4896.0,-0.6883071647337924,0,39.26637264782866,1.607553496362784
2016-07-27,142,23.586265563964844,25.737499237060547,26.087499618530273,25.6875,26.0674991607666,369379200,4920.0,6.496326573133504,1,64.19830795984338,1.557176130531478
2016-07-28,143,23.904720306396484,26.084999084472656,26.112499237060547,25.704999923706055,25.707500457763672,159479200,4944.0,1.3501694325908975,1,-56.82507298732576,1.5852920232016108
2016-07-29,144,23.874940872192383,26.052499771118164,26.137500762939453,25.920000076293945,26.04750061035156,110934800,4968.0,-0.12459004981847377,0,-30.43933001921254,0.8391230169957862
2016-08-01,145,24.296497344970703,26.512500762939453,26.537500381469727,26.102500915527344,26.102500915527344,152671600,5040.0,1.7656693056811612,1,37.62281989060241,1.666504935102287
2016-08-02,146,23.936798095703125,26.1200008392334,26.517499923706055,26.0,26.512500762939453,135266400,5064.0,-1.4804334272937036,0,-11.400417628425984,1.9903843219463642
2016-08-03,147,24.236927032470703,26.447500228881836,26.459999084472656,26.1924991607666,26.20249938964844,120810400,5088.0,1.2538261069138912,1,-10.68705901835193,1.0212844603493938
2016-08-04,148,24.386648178100582,26.467500686645508,26.5,26.31999969482422,26.395000457763672,109634800,5112.0,0.07562324450547386,1,-9.250528100229783,0.6838917449196551
2016-08-05,149,24.757505416870117,26.8700008392334,26.912500381469727,26.545000076293945,26.5674991607666,162213600,5136.0,1.5207335114606257,1,47.95813008278393,1.384442660084895
2016-08-08,150,24.96250343322754,27.092500686645508,27.092500686645508,26.790000915527344,26.8799991607666,112148800,5208.0,0.8280604408736458,1,-30.863503430045323,1.1291517759629368
2016-08-09,151,25.063861846923828,27.20249938964844,27.23500061035156,27.002500534057617,27.0575008392334,105260800,5232.0,0.4060116276278336,1,-6.141840126688825,0.8610316514972193
2016-08-10,152,24.877286911010746,27.0,27.225000381469727,26.940000534057617,27.177499771118164,96034000,5256.0,-0.7444146464184787,0,-8.765656350702255,1.0579058714264382
2016-08-11,153,24.861156463623047,26.982500076293945,27.232500076293945,26.962499618530273,27.1299991607666,109938000,5280.0,-0.06481453224465028,0,14.478205635504082,1.0013925325310384
2016-08-12,154,24.91874313354492,27.045000076293945,27.11000061035156,26.94499969482422,26.94499969482422,74641600,5304.0,0.23163161242760744,1,-32.10573232185414,0.6123619127709053
2016-08-15,155,25.21819496154785,27.3700008392334,27.385000228881836,27.020000457763672,27.03499984741211,103472800,5376.0,1.2017036865321629,1,38.62618164669567,1.3508503513488597
2016-08-16,156,25.19515609741211,27.344999313354492,27.5575008392334,27.302499771118164,27.407499313354492,135177600,5400.0,-0.09134645638397831,0,30.640709442481494,0.9339843247063634
2016-08-17,157,25.15830421447754,27.30500030517578,27.342500686645508,27.084999084472656,27.274999618530273,101424000,5424.0,-0.14627540385118154,0,-24.96981748455366,0.9507166729810695
2016-08-18,158,25.126056671142575,27.270000457763672,27.399999618530273,27.2549991607666,27.3075008392334,87938800,5448.0,-0.12818109145186218,0,-13.295866855970973,0.5320141707155108
2016-08-19,159,25.19055557250977,27.34000015258789,27.42250061035156,27.09000015258789,27.1924991607666,101472400,5472.0,0.2566912125015808,1,15.389793811150486,1.227391863753477
2016-08-22,160,24.9947566986084,27.127500534057617,27.274999618530273,26.962499618530273,27.21500015258789,103280800,5544.0,-0.7772480517347691,0,1.7821594837611032,1.15901716985183
2016-08-23,161,25.073076248168945,27.212499618530273,27.329999923706055,27.13249969482422,27.147499084472656,85030800,5568.0,0.3133317954079118,1,-17.670273661706727,0.727910185582757
2016-08-24,162,24.884193420410156,27.00749969482422,27.1875,26.920000076293945,27.142499923706055,94700400,5592.0,-0.7533300012118715,0,11.371879366065007,0.9936847063444778
